task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1085	1f/4affb5	165414	SUSIE_FINE_MAPPING (1084)	COMPLETED	0	2022-01-12 15:32:21.997	41.4s	19s	73.5%	1.1 GB	1.4 GB	59.4 MB	6.3 KB
1010	96/dda6c5	165254	SUSIE_FINE_MAPPING (1009)	COMPLETED	0	2022-01-12 15:30:25.362	2m 42s	52.8s	23.6%	832.5 MB	1.1 GB	50 MB	6.3 KB
1050	18/4c1c7c	165332	SUSIE_FINE_MAPPING (1049)	COMPLETED	0	2022-01-12 15:31:20.884	1m 46s	1m 5s	34.0%	1.8 GB	2.1 GB	78.8 MB	10.7 KB
1068	9c/70b71c	165382	SUSIE_FINE_MAPPING (1067)	COMPLETED	0	2022-01-12 15:32:03.605	1m 4s	31.1s	31.1%	675.8 MB	869.3 MB	43.4 MB	6.3 KB
1046	0d/f0e7b9	165326	SUSIE_FINE_MAPPING (1045)	COMPLETED	0	2022-01-12 15:31:18.130	1m 54s	1m 9s	33.5%	745.9 MB	1 GB	48.4 MB	6.9 KB
1047	00/60153f	165328	SUSIE_FINE_MAPPING (1046)	COMPLETED	0	2022-01-12 15:31:19.023	1m 53s	1m 10s	34.5%	1.1 GB	1.3 GB	68.3 MB	7.1 KB
1069	00/86bab8	165384	SUSIE_FINE_MAPPING (1068)	COMPLETED	0	2022-01-12 15:32:07.682	1m 5s	34.1s	38.8%	634.3 MB	827.9 MB	48.5 MB	7.8 KB
970	62/3cbcaa	165170	SUSIE_FINE_MAPPING (969)	COMPLETED	0	2022-01-12 15:29:49.155	3m 28s	3m 3s	84.1%	836 MB	1.1 GB	41.4 MB	8 KB
1011	c0/be03c6	165255	SUSIE_FINE_MAPPING (1010)	COMPLETED	0	2022-01-12 15:30:27.577	2m 50s	56.2s	17.8%	510.7 MB	704.5 MB	59.8 MB	6.3 KB
1082	7e/2a637e	165411	SUSIE_FINE_MAPPING (1081)	COMPLETED	0	2022-01-12 15:32:20.515	56.8s	37.6s	76.2%	692.2 MB	1014 MB	42.4 MB	8.5 KB
1021	57/314661	165273	SUSIE_FINE_MAPPING (1020)	COMPLETED	0	2022-01-12 15:30:42.382	2m 50s	1m 10s	28.6%	635.9 MB	957.1 MB	43.3 MB	13.1 KB
1008	61/67728b	165251	SUSIE_FINE_MAPPING (1007)	COMPLETED	0	2022-01-12 15:30:23.805	3m 13s	1m 23s	52.2%	737.5 MB	1 GB	47.7 MB	19.9 KB
1020	73/24a578	165267	SUSIE_FINE_MAPPING (1019)	COMPLETED	0	2022-01-12 15:30:37.978	2m 59s	57.1s	13.2%	608.2 MB	929.3 MB	39.4 MB	6.3 KB
1023	c1/0d7aa8	165279	SUSIE_FINE_MAPPING (1022)	COMPLETED	0	2022-01-12 15:30:47.569	2m 50s	58.1s	12.1%	416.7 MB	738.8 MB	28.3 MB	6.3 KB
1065	36/51464a	165371	SUSIE_FINE_MAPPING (1064)	COMPLETED	0	2022-01-12 15:31:56.714	1m 41s	59s	14.1%	428.8 MB	622.2 MB	33.7 MB	6.3 KB
1066	14/ac8ae1	165375	SUSIE_FINE_MAPPING (1065)	COMPLETED	0	2022-01-12 15:31:57.964	1m 39s	53.8s	16.6%	744.3 MB	1 GB	49.4 MB	6.3 KB
1070	7a/75a3ad	165386	SUSIE_FINE_MAPPING (1069)	COMPLETED	0	2022-01-12 15:32:08.554	1m 29s	51.8s	13.5%	578.9 MB	899.4 MB	36.1 MB	6.3 KB
581	26/0ed026	164146	SUSIE_FINE_MAPPING (580)	COMPLETED	0	2022-01-12 15:21:38.469	12m 4s	9m 52s	79.2%	1.7 GB	2 GB	52.5 MB	8.1 KB
1067	ec/3061d6	165379	SUSIE_FINE_MAPPING (1066)	COMPLETED	0	2022-01-12 15:32:02.775	1m 40s	53.7s	17.1%	569.2 MB	821.1 MB	49.4 MB	6.3 KB
1012	60/ea39d7	165256	SUSIE_FINE_MAPPING (1011)	COMPLETED	0	2022-01-12 15:30:27.934	3m 19s	1m 6s	22.8%	918.1 MB	1.2 GB	50.6 MB	6.3 KB
1019	38/8ca342	165270	SUSIE_FINE_MAPPING (1018)	COMPLETED	0	2022-01-12 15:30:38.197	3m 9s	1m 8s	24.6%	748.5 MB	992.3 MB	52.7 MB	7.4 KB
1052	d1/13c140	165342	SUSIE_FINE_MAPPING (1051)	COMPLETED	0	2022-01-12 15:31:33.082	2m 14s	1m 5s	21.6%	677 MB	1008 MB	45 MB	6.1 KB
1013	f4/1df2a4	165258	SUSIE_FINE_MAPPING (1012)	COMPLETED	0	2022-01-12 15:30:28.333	3m 24s	1m 10s	25.5%	687.3 MB	1009.4 MB	42.8 MB	6.7 KB
1022	a2/5450ac	165274	SUSIE_FINE_MAPPING (1021)	COMPLETED	0	2022-01-12 15:30:43.012	3m 9s	1m 11s	26.0%	1.2 GB	1.5 GB	53.6 MB	6.3 KB
1078	82/ff39c1	165404	SUSIE_FINE_MAPPING (1077)	COMPLETED	0	2022-01-12 15:32:17.481	1m 35s	1m 26s	82.4%	629.9 MB	952 MB	38.7 MB	7.8 KB
961	90/d8a14b	165148	SUSIE_FINE_MAPPING (960)	COMPLETED	0	2022-01-12 15:29:37.668	5m 4s	4m 17s	68.6%	1.9 GB	2.2 GB	82.7 MB	7.3 KB
437	6f/8be47e	163843	SUSIE_FINE_MAPPING (436)	COMPLETED	0	2022-01-12 15:19:34.212	16m 23s	16m 11s	90.7%	892 MB	1.2 GB	41.5 MB	7 KB
763	37/20c05c	164708	SUSIE_FINE_MAPPING (762)	COMPLETED	0	2022-01-12 15:25:37.826	11m 14s	10m 22s	91.2%	1.2 GB	1.6 GB	52.4 MB	6.8 KB
697	3c/3780ec	164566	SUSIE_FINE_MAPPING (696)	COMPLETED	0	2022-01-12 15:24:13.956	12m 53s	12m 34s	93.9%	1.3 GB	1.7 GB	52.1 MB	7.2 KB
522	b8/2a9a73	164001	SUSIE_FINE_MAPPING (521)	COMPLETED	0	2022-01-12 15:20:41.795	16m 45s	15m 58s	95.9%	1.5 GB	1.8 GB	57 MB	8.4 KB
934	3e/1a78f6	165089	SUSIE_FINE_MAPPING (933)	COMPLETED	0	2022-01-12 15:29:04.059	8m 48s	8m 30s	88.8%	1.6 GB	1.9 GB	56.1 MB	7.8 KB
1014	c4/8d974c	165259	SUSIE_FINE_MAPPING (1013)	COMPLETED	0	2022-01-12 15:30:28.631	7m 33s	5m 21s	79.7%	928.9 MB	1.2 GB	43.8 MB	7.3 KB
1077	00/60b110	165403	SUSIE_FINE_MAPPING (1076)	COMPLETED	0	2022-01-12 15:32:16.952	6m 15s	5m 51s	91.3%	1.2 GB	1.5 GB	58.2 MB	6.7 KB
912	eb/e26b75	165042	SUSIE_FINE_MAPPING (911)	COMPLETED	0	2022-01-12 15:28:37.391	10m 20s	10m 10s	92.8%	715.4 MB	1 GB	38.4 MB	6.9 KB
724	30/776475	164622	SUSIE_FINE_MAPPING (723)	COMPLETED	0	2022-01-12 15:24:47.098	16m 5s	15m 16s	91.2%	674.4 MB	996.4 MB	30.6 MB	6.6 KB
788	32/a90f8b	164771	SUSIE_FINE_MAPPING (787)	COMPLETED	0	2022-01-12 15:26:17.388	14m 55s	13m 45s	78.7%	1.1 GB	1.4 GB	47.8 MB	7.5 KB
1016	d4/3dadbf	165262	SUSIE_FINE_MAPPING (1015)	COMPLETED	0	2022-01-12 15:30:33.118	11m 44s	9m 35s	86.4%	1.1 GB	1.4 GB	53.5 MB	7.6 KB
1018	da/51d58e	165266	SUSIE_FINE_MAPPING (1017)	COMPLETED	0	2022-01-12 15:30:34.121	14m 8s	13m 54s	94.6%	1.1 GB	1.4 GB	43.5 MB	6.8 KB
287	27/07e019	163691	SUSIE_FINE_MAPPING (286)	COMPLETED	0	2022-01-12 15:17:20.193	29m 17s	29m 4s	96.5%	1.2 GB	1.5 GB	54.2 MB	7 KB
858	89/288056	164918	SUSIE_FINE_MAPPING (857)	COMPLETED	0	2022-01-12 15:27:40.225	26m 32s	26m 26s	96.5%	2 GB	2.3 GB	88.7 MB	7.4 KB
395	44/de99d3	163801	SUSIE_FINE_MAPPING (394)	COMPLETED	0	2022-01-12 15:19:02.773	42m 24s	42m 7s	95.9%	1.5 GB	1.9 GB	59.9 MB	6.7 KB
690	11/307cfc	164551	SUSIE_FINE_MAPPING (689)	COMPLETED	0	2022-01-12 15:24:07.387	38m 30s	38m 12s	98.0%	1.2 GB	1.5 GB	48.6 MB	6.9 KB
